Brand,Processor,Graphic Processor,Capacity,RAM Type,RAM Speed,SSD Capacity,SSD Type,Graphics Memory,Battery Capacity,Battery Type,Weight,Warranty,Wi-Fi Version,Bluetooth Version,Price (Rs),Category,Processor Tier,GPU Tier
Asus,Intel Core i7-10875H,NVIDIA GeForce RTX 2080,32.0,DDR4,3200.0,512.0,"2.5"" SATA",8,90.0,Li-Ion,3.5,1.0,Unknown,Unknown,195000.0,Gaming,High End,High End
Asus,Intel Core i7-10875H,NVIDIA GeForce RTX 2080,32.0,DDR4,3200.0,512.0,"2.5"" SATA",8,90.0,Li-Ion,3.5,1.0,5.0,Unknown,199990.0,Gaming,High End,High End
HP,Intel Core i9-11900H,NVIDIA T1200,32.0,DDR4,3200.0,512.0,"2.5"" SATA",4,52.0,Li-Ion,1.89,3.0,6.0,5.0,221499.0,Creator Workstation,Flagship,Workstation
Asus,AMD Ryzen 9 6900HX,NVIDIA GeForce RTX 3060,8.0,DDR5,5200.0,256.0,"2.5"" SATA",6,90.0,Li-Ion,2.3,1.0,6.0,5.2,194990.0,Gaming,Flagship,Upper Midrange
Dell,Intel Core i7-11800H,NVIDIA GeForce RTX 3060,16.0,DDR4,2933.0,512.0,"2.5"" SATA",6,70.0,Li-Ion,2.65,1.0,6.0,5.0,119990.0,Gaming,High End,Upper Midrange
Asus,AMD Ryzen 9 6900HX,NVIDIA GeForce RTX 3070 Ti,16.0,DDR5,5200.0,512.0,"2.5"" SATA",8,90.0,Li-Ion,2.3,1.0,6.0,5.2,134990.0,Gaming,Flagship,High End
Asus,AMD Ryzen 9 6900HX,NVIDIA GeForce RTX 3060,8.0,DDR5,5200.0,256.0,"2.5"" SATA",6,90.0,Li-Ion,2.3,1.0,6.0,5.2,185990.0,Gaming,Flagship,Upper Midrange
Acer,AMD Ryzen 5 4600H,NVIDIA GeForce GTX 1650,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.3,1.0,5.0,5.0,54999.0,Gaming,Upper Midrange,Entry Gaming
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.69,1.0,5.0,Unknown,50000.0,Business,Midrange,Integrated
Asus,AMD Ryzen 9 5980HS,NVIDIA GeForce GTX 1650,32.0,LPDDR4X,3200.0,512.0,"2.5"" SATA",4,62.0,Li-Ion,1.3,1.0,6.0,5.1,129990.0,Gaming,Flagship,Entry Gaming
Acer,AMD Ryzen 7 5700U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.76,1.0,5.0,5.0,53999.0,Student,High End,Integrated
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.59,1.0,5.0,Unknown,44499.0,Business,Midrange,Integrated
Acer,Intel Core i5-11400H,NVIDIA GeForce RTX 3050,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,70.0,Li-Ion,2.2,1.0,5.0,5.1,79999.0,Gaming,Upper Midrange,Entry Gaming
Lenovo,Intel Core i7-1165G7,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.78,3.0,6.0,5.2,109990.0,Student,High End,Integrated
Acer,AMD Ryzen 5 5600U,NVIDIA GeForce RTX 3050,16.0,LPDDR4X,3200.0,512.0,"2.5"" SATA",4,59.0,Li-Ion,1.39,1.0,5.0,5.2,86490.0,Gaming,Upper Midrange,Entry Gaming
Acer,Intel Core i5-11320H,NVIDIA GeForce RTX 3050,16.0,LPDDR4X,3200.0,512.0,"2.5"" SATA",4,70.0,Li-Ion,1.9,1.0,5.0,5.1,98999.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Core i7-11800H,NVIDIA Quadro T2000,32.0,DDR4,3200.0,512.0,"2.5"" SATA",4,52.0,Li-Ion,1.89,12.0,5.0,Unknown,247900.0,Creator Workstation,High End,Workstation
Acer,AMD Ryzen 3 3350U,AMD Radeon Vega 6,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.81,1.0,6.0,5.1,32990.0,Budget,Midrange,Integrated
Dell,Intel Core i7-12700H,NVIDIA GeForce RTX 3050 Ti,32.0,DDR5,5200.0,512.0,M.2,4,70.0,Li-Ion,2.1,1.0,5.0,Unknown,249990.0,Gaming,High End,Entry Gaming
MSI,Intel Core i7-12700H,NVIDIA GeForce RTX 3070,16.0,DDR4,3200.0,512.0,"2.5"" SATA",8,80.0,Li-Po,2.47,2.0,5.0,Unknown,173990.0,Gaming,High End,High End
Avita,Intel Core i7-10510U,Intel UHD Graphics 620,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.5,1.0,5.0,4.2,132590.0,Premium,High End,Integrated
Dell,AMD Ryzen 5 5625U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.54,1.0,5.0,5.2,57490.0,Business,Upper Midrange,Integrated
Asus,Intel Core i7-12700H,NVIDIA GeForce RTX 3050 Ti,16.0,DDR4,3200.0,512.0,"2.5"" SATA",4,90.0,Li-Ion,2.2,1.0,5.0,5.2,94999.0,Gaming,High End,Entry Gaming
Asus,Intel Celeron Dual Core-N3350,Intel UHD Graphics,4.0,LPDDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.34,1.0,5.0,4.2,41152.0,Business,Budget,Integrated
Dell,AMD Ryzen 5 5600H,NVIDIA GeForce RTX 3050,8.0,DDR4,3200.0,256.0,M.2,4,70.0,Li-Ion,2.5,1.0,Unknown,5.0,70990.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Core i5-1240P,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.74,1.0,5.0,5.2,69900.0,Student,Upper Midrange,Integrated
Asus,AMD Ryzen 7 6800H,NVIDIA GeForce RTX 3060,16.0,DDR4,3200.0,512.0,"2.5"" SATA",6,90.0,Li-Ion,1.92,1.0,5.0,Unknown,152001.0,Gaming,High End,Upper Midrange
MSI,Intel Core i7-12700H,NVIDIA GeForce RTX 3060,16.0,DDR4,3200.0,512.0,"2.5"" SATA",6,70.0,Li-Ion,2.6,2.0,5.0,Unknown,139699.0,Gaming,High End,Upper Midrange
Asus,Intel Core i5-11300H,NVIDIA GeForce RTX 3050,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,2.0,1.0,Unknown,Unknown,55990.0,Gaming,Upper Midrange,Entry Gaming
Lenovo,AMD Ryzen 5 4600H,NVIDIA GeForce GTX 1650,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,60.0,Li-Po,2.2,1.0,5.0,4.2,67399.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Core i7-12700H,NVIDIA GeForce RTX 3050 Ti,16.0,DDR5,5200.0,512.0,M.2,4,70.0,Li-Ion,2.32,1.0,6.0,5.2,109990.0,Gaming,High End,Entry Gaming
Asus,Intel Celeron Dual Core-N4020,Intel UHD 600,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.05,1.0,5.0,4.2,20990.0,Business,Budget,Integrated
HP,Intel Core i9-11900H,NVIDIA A2000,32.0,DDR4,3200.0,512.0,"2.5"" SATA",8,52.0,Li-Ion,1.89,3.0,6.0,5.0,254490.0,Premium,Flagship,Other
Dell,Intel Core i5-1135G7,Intel Iris Xe Graphics,16.0,DDR4,4267.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.16,1.0,Unknown,5.1,115790.0,Business,Upper Midrange,Integrated
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,16.0,DDR4,4266.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.21,2.0,Unknown,5.0,184148.0,Premium,Upper Midrange,Integrated
Dell,Intel Core i7-11800H,NVIDIA GeForce RTX 3060,16.0,DDR4,2933.0,512.0,"2.5"" SATA",6,70.0,Li-Ion,2.27,1.0,6.0,5.1,246990.0,Gaming,High End,Upper Midrange
Asus,AMD Ryzen 9 5900HX,NVIDIA GeForce RTX 3050,16.0,DDR4,3200.0,512.0,"2.5"" SATA",4,90.0,Li-Ion,1.95,1.0,6.0,5.0,124990.0,Gaming,Flagship,Entry Gaming
HP,Intel Core i3-1005G1,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.47,1.0,Unknown,Unknown,52999.0,Business,Midrange,Integrated
LG,Intel Core i5-1135G7,Intel Iris Xe Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.19,1.0,6.0,5.1,86990.0,Business,Upper Midrange,Integrated
Asus,Intel Core i7-1165G7,NVIDIA GeForce MX450,16.0,LPDDR4X,3200.0,512.0,"2.5"" SATA",2,90.0,Li-Ion,1.29,1.0,6.0,5.0,104990.0,Business,High End,Entry Gaming
Lenovo,Intel Celeron Dual Core N4020,Intel UHD Graphics,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.85,1.0,5.0,4.2,31490.0,Budget,Budget,Integrated
LG,Intel Core i5-1135G7,Intel Iris Xe Graphics,8.0,DDR4,4266.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,0.99,3.0,6.0,5.1,76990.0,Business,Upper Midrange,Integrated
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.6,1.0,5.0,5.0,59391.0,Business,Upper Midrange,Integrated
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.7,1.0,5.0,5.0,33500.0,Business,Midrange,Integrated
Dell,Intel Core i3-1115G4,Intel UHD Graphics,4.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.58,1.0,5.0,4.1,40990.0,Business,Midrange,Integrated
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.7,1.0,5.0,5.0,29000.0,Business,Midrange,Integrated
Asus,AMD Ryzen 9 5900HX,NVIDIA GeForce RTX 3080,16.0,DDR4,3200.0,512.0,"2.5"" SATA",8,90.0,Li-Ion,2.3,1.0,6.0,5.1,259990.0,Gaming,Flagship,High End
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.7,1.0,5.0,5.0,32990.0,Business,Midrange,Integrated
Dell,Intel Core i3-1005G1,Intel UHD Graphics,4.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.66,1.0,5.0,5.0,32490.0,Business,Midrange,Integrated
Lenovo,Intel Core i5-11300H,NVIDIA GeForce RTX 3060,8.0,DDR4,3200.0,256.0,"2.5"" SATA",6,70.0,Li-Po,2.25,1.0,6.0,5.0,59990.0,Gaming,Upper Midrange,Upper Midrange
Acer,Intel Core i5-1135G7,Intel Iris Xe Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.45,1.0,6.0,5.0,42500.0,Business,Upper Midrange,Integrated
HP,AMD Ryzen 5 4600H,NVIDIA GeForce GTX 1650 Ti,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,1.98,1.0,5.0,5.0,82899.0,Gaming,Upper Midrange,Entry Gaming
Asus,Intel Core i5-1135G7,Intel Iris Xe Graphics,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.6,1.0,5.0,4.1,57890.0,Business,Upper Midrange,Integrated
Asus,AMD Ryzen 9 5900HS,NVIDIA GeForce RTX 3050,16.0,LPDDR4X,4266.0,512.0,"2.5"" SATA",4,90.0,Li-Ion,1.3,1.0,6.0,5.1,132990.0,Gaming,Flagship,Entry Gaming
Lenovo,Intel Core i3-1005G1,Intel UHD Graphics,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.85,1.0,5.0,4.2,34999.0,Budget,Midrange,Integrated
Asus,AMD Ryzen 7 4800HS,NVIDIA GeForce GTX 1650,8.0,LPDDR4X,1515.0,256.0,"2.5"" SATA",4,90.0,Li-Ion,1.6,1.0,6.0,5.0,74990.0,Gaming,High End,Entry Gaming
Acer,AMD Ryzen 5 5600U,NVIDIA GeForce RTX 3050,16.0,LPDDR4X,3200.0,512.0,"2.5"" SATA",4,70.0,Li-Ion,1.39,1.0,6.0,5.2,54999.0,Gaming,Upper Midrange,Entry Gaming
Lenovo,Intel Core i7-1165G7,NVIDIA GeForce MX450,32.0,DDR4,3200.0,512.0,"2.5"" SATA",2,50.0,Li-Ion,1.7,1.0,5.0,5.1,107819.0,Business,High End,Entry Gaming
Dell,Intel Core i7-1165G7,Intel Iris Xe Graphics,16.0,LPDDR4X,4267.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.27,1.0,6.0,5.0,46156.0,Business,High End,Integrated
Lenovo,Intel Core i3-1005G1,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.5,1.0,4.0,4.0,34990.0,Business,Midrange,Integrated
Dell,Intel Core i5-1135G7,Intel Iris Xe Graphics,16.0,LPDDR4X,4267.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.27,1.0,6.0,5.0,154890.0,Premium,Upper Midrange,Integrated
Asus,AMD Ryzen 9 5980HS,NVIDIA GeForce GTX 1650,32.0,LPDDR4X,4266.0,512.0,M.2,4,62.0,Li-Ion,1.3,1.0,6.0,5.1,129990.0,Gaming,Flagship,Entry Gaming
Lenovo,AMD Ryzen 5 4600H,NVIDIA GeForce GTX 1650,16.0,DDR4,3200.0,512.0,"2.5"" SATA",4,60.0,Li-Ion,2.2,1.0,5.0,5.0,67699.0,Gaming,Upper Midrange,Entry Gaming
Asus,Intel Core i5-10300H,NVIDIA GeForce GTX 1650 Ti,8.0,DDR4,2933.0,256.0,"2.5"" SATA",4,90.0,Li-Po,2.3,1.0,6.0,4.0,63990.0,Gaming,Upper Midrange,Entry Gaming
Asus,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3050,16.0,DDR4,3200.0,512.0,M.2,4,56.0,Li-Ion,2.1,1.0,6.0,5.1,101990.0,Gaming,High End,Entry Gaming
Asus,AMD Ryzen 9 5900HX,NVIDIA GeForce RTX 3080,32.0,DDR4,3200.0,512.0,"2.5"" SATA",8,90.0,Li-Ion,2.7,1.0,6.0,5.1,254990.0,Gaming,Flagship,High End
Dell,Intel Core i3-1005G1,Intel UHD Graphics,4.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.83,1.0,5.0,4.1,43322.0,Budget,Midrange,Integrated
Asus,AMD Ryzen 5 5500U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.4,1.0,6.0,5.0,63990.0,Business,Upper Midrange,Integrated
Dell,Intel Core i3-1005G1,Intel UHD Graphics,4.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.83,1.0,5.0,5.0,47693.0,Budget,Midrange,Integrated
Acer,AMD Ryzen 5 5600H,NVIDIA GeForce RTX 3050,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,70.0,Li-Ion,2.4,1.0,5.0,5.1,63490.0,Gaming,Upper Midrange,Entry Gaming
Asus,Intel Core i7-11800H,NVIDIA GeForce RTX 3050,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,90.0,Li-Ion,2.3,1.0,6.0,5.2,94990.0,Gaming,High End,Entry Gaming
Dell,Intel Core i3-1005G1,Intel UHD Graphics,4.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.83,1.0,5.0,5.0,40499.0,Budget,Midrange,Integrated
Asus,AMD Ryzen 9 5900HX,NVIDIA GeForce RTX 3060,16.0,DDR4,3200.0,512.0,M.2,6,90.0,Li-Ion,2.3,1.0,6.0,5.1,154990.0,Gaming,Flagship,Upper Midrange
Lenovo,Intel Core i7-10510U,Intel UHD Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.29,1.0,6.0,5.1,161165.0,Premium,High End,Integrated
Asus,AMD Ryzen 5 5500U,AMD Radeon R5,8.0,LPDDR4X,3200.0,256.0,M.2,0,67.0,Li-Ion,1.22,1.0,6.0,6.0,78990.0,Business,Upper Midrange,Other
Dell,Intel Core i5-10210U,Intel UHD Graphics,8.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.29,1.0,6.0,5.0,101490.0,Business,Upper Midrange,Integrated
HP,Intel Core i7-1165G7,Intel Iris Xe Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.2,1.0,4.0,4.0,119900.0,Student,High End,Integrated
Lenovo,Intel Core i5-10210U,Intel UHD Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.5,1.0,6.0,5.1,155411.0,Premium,Upper Midrange,Integrated
Asus,AMD Ryzen 9 5900HX,NVIDIA GeForce RTX 3060,16.0,DDR4,3200.0,512.0,"2.5"" SATA",6,90.0,Li-Ion,2.3,1.0,6.0,Unknown,159990.0,Gaming,Flagship,Upper Midrange
Asus,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3060,16.0,DDR4,3200.0,512.0,M.2,6,90.0,Li-Ion,2.3,1.0,6.0,5.1,139990.0,Gaming,High End,Upper Midrange
Dell,Intel Core i5-1135G7,Intel Iris Xe Graphics,4.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.83,1.0,5.0,5.0,56050.0,Student,Upper Midrange,Integrated
Lenovo,Intel Core i5-10210U,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.55,1.0,5.0,5.0,125490.0,Premium,Upper Midrange,Integrated
Lenovo,Intel Core i5-10210U,Intel UHD Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.29,1.0,6.0,5.0,146990.0,Premium,Upper Midrange,Integrated
Asus,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3070,16.0,DDR4,3200.0,512.0,"2.5"" SATA",8,90.0,Li-Ion,2.3,1.0,6.0,5.1,154990.0,Gaming,High End,High End
Asus,AMD Ryzen 9 5900HX,NVIDIA GeForce RTX 3060,16.0,DDR4,3200.0,512.0,"2.5"" SATA",6,90.0,Li-Ion,2.7,1.0,6.0,5.1,129999.0,Gaming,Flagship,Upper Midrange
Dell,Intel Core i7-1165G7,Intel Iris Xe Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.72,1.0,6.0,5.0,80179.0,Student,High End,Integrated
Asus,Intel Core i7-9750H,NVIDIA GeForce RTX 2060,32.0,DDR4,2666.0,512.0,"2.5"" SATA",6,90.0,Li-Ion,2.5,1.0,6.0,5.0,219990.0,Gaming,High End,Midrange
Asus,Intel Core i7-10875H,NVIDIA GeForce RTX 2070 Super Max-Q,32.0,DDR4,3200.0,512.0,"2.5"" SATA",8,90.0,Li-Ion,2.48,1.0,6.0,5.1,360990.0,Gaming,High End,High End
MSI,AMD Ryzen 7 3750H,AMD Radeon RX 5500M,16.0,DDR4,2400.0,512.0,"2.5"" SATA",4,70.0,Li-Ion,2.33,1.0,6.0,5.0,69890.0,Gaming,High End,Midrange
Apple,Intel Core i5,Intel Iris Plus,8.0,LPDDR4X,3733.0,256.0,"2.5"" SATA",0,52.0,Li-Po,1.29,1.0,5.0,5.0,92890.0,Business,Upper Midrange,Integrated
Dell,Intel Core i5-1135G7,NVIDIA GeForce MX330,8.0,DDR4,3200.0,256.0,"2.5"" SATA",2,50.0,Li-Ion,1.52,1.0,5.0,5.0,73223.0,Business,Upper Midrange,Entry Gaming
Lenovo,Intel Core i7-9750HF,NVIDIA GeForce GTX 1650,8.0,DDR4,2666.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.3,1.0,5.0,4.2,77740.0,Gaming,High End,Entry Gaming
Asus,Intel Core i3-1115G4,Intel UHD Graphics,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.8,1.0,4.0,4.0,44890.0,Budget,Midrange,Integrated
Asus,Intel Core i5-1035G1,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.6,1.0,5.0,4.1,48999.0,Business,Upper Midrange,Integrated
Asus,Intel Core i5-1035G1,Intel Iris Plus,8.0,LPDDR4X,3733.0,256.0,M.2/Optane,0,90.0,Li-Ion,1.35,1.0,6.0,5.0,59400.0,Business,Upper Midrange,Integrated
Asus,AMD Ryzen 9 4900HS,NVIDIA GeForce RTX 2060 Max-Q,16.0,DDR4,3200.0,512.0,"2.5"" SATA",6,90.0,Li-Ion,1.7,1.0,6.0,5.0,165000.0,Gaming,Flagship,Midrange
Dell,Intel Core i7-1165G7,NVIDIA GeForce MX330,8.0,DDR4,3200.0,256.0,"2.5"" SATA",2,50.0,Li-Ion,1.52,1.0,6.0,5.0,92754.0,Business,High End,Entry Gaming
Acer,Intel Core i5-1135G7,NVIDIA GeForce MX350,4.0,DDR4,3200.0,256.0,"2.5"" SATA",2,50.0,Li-Ion,1.7,1.0,6.0,5.1,52490.0,Business,Upper Midrange,Entry Gaming
Dell,Intel Core i7-1165G7,Intel Iris Xe Graphics,16.0,LPDDR4X,3200.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.27,1.0,5.0,5.0,115545.0,Business,High End,Integrated
HP,Intel Core i7-10510Y,Intel UHD Graphics,16.0,LPDDR3,1866.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.46,1.0,6.0,5.0,234759.0,Premium,High End,Integrated
HP,Intel Core i3-1005G1,Intel UHD Graphics,8.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.52,1.0,5.0,5.0,45280.0,Business,Midrange,Integrated
Asus,Intel Core i7-10750H,NVIDIA GeForce RTX 2060,32.0,DDR4,2933.0,512.0,"2.5"" SATA",6,90.0,Li-Ion,2.5,1.0,6.0,5.0,224990.0,Gaming,High End,Midrange
MSI,Intel Core i7-10750H,NVIDIA GeForce RTX 2060,16.0,DDR4,3200.0,512.0,"2.5"" SATA",6,52.0,Li-Ion,2.38,1.0,6.0,5.1,164990.0,Gaming,High End,Midrange
Asus,Intel Core i7-8550U,Intel UHD 620,16.0,LPDDR3,3200.0,512.0,"2.5"" SATA",0,90.0,Li-Ion,1.5,1.0,5.0,4.2,99990.0,Business,High End,Integrated
Asus,Intel Core i5-10300H,NVIDIA GeForce GTX 1650 Ti,8.0,DDR4,2933.0,256.0,"2.5"" SATA",4,90.0,Li-Ion,2.6,1.0,6.0,5.1,71990.0,Gaming,Upper Midrange,Entry Gaming
Dell,Intel Pentium Dual Core 5405U,Intel UHD Graphics,4.0,DDR4,2400.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,2.2,1.0,5.0,4.1,35640.0,Budget,Budget,Integrated
Lenovo,MediaTek Octa Core P60T,ARM Mali-G72,4.0,LPDDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Po,0.92,1.0,5.0,4.2,26999.0,Business,Budget,Integrated
Asus,Intel Core i5-10210U,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.68,1.0,5.0,4.1,56990.0,Business,Upper Midrange,Integrated
Dell,Intel Core i9-8950HK,NVIDIA GeForce GTX 1070,32.0,DDR4,2666.0,512.0,"2.5"" SATA",8,60.0,Li-Ion,2.4,1.0,5.0,5.0,320990.0,Gaming,Flagship,Midrange
MSI,Intel Core i7-10750H,NVIDIA GeForce RTX 2080 Super,32.0,DDR4,2666.0,512.0,"2.5"" SATA",8,80.0,Li-Po,2.66,1.0,6.0,5.0,179990.0,Gaming,High End,High End
HP,Intel Core i3-7020U,NVIDIA GeForce MX110,4.0,DDR4,2133.0,256.0,"2.5"" SATA",2,50.0,Li-Ion,1.77,1.0,4.0,4.2,24576.0,Budget,Midrange,Entry Gaming
HP,Intel Core i7-10510U,NVIDIA GeForce MX250,16.0,DDR4,2666.0,512.0,"2.5"" SATA",2,50.0,Li-Po,1.75,1.0,6.0,5.0,130990.0,Premium,High End,Entry Gaming
Asus,Intel Core i5-10210U,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.68,1.0,5.0,4.1,70990.0,Business,Upper Midrange,Integrated
Asus,Intel Core i5-10210U,NVIDIA GeForce MX110,8.0,DDR4,3200.0,256.0,"2.5"" SATA",2,90.0,Li-Ion,1.6,1.0,5.0,5.0,69290.0,Business,Upper Midrange,Entry Gaming
Dell,Intel Core i7-10750H,NVIDIA GeForce GTX 1650 Ti,32.0,DDR4,2933.0,512.0,"2.5"" SATA",4,60.0,Li-Ion,1.83,1.0,6.0,5.0,208346.0,Gaming,High End,Entry Gaming
Lenovo,Intel Core i7-9750H,NVIDIA GeForce RTX 2060 Max-Q,16.0,DDR4,2666.0,512.0,"2.5"" SATA",6,52.0,Li-Ion,2.2,1.0,5.0,5.0,151990.0,Gaming,High End,Midrange
Dell,Intel Core i7-1065G7,Intel UHD Graphics,16.0,DDR4,3337.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.27,1.0,6.0,5.0,190976.0,Premium,High End,Integrated
Dell,Intel Core i7-9750H,NVIDIA GeForce RTX 2070,16.0,DDR4,2666.0,512.0,"2.5"" SATA",8,80.0,Li-Ion,2.16,1.0,6.0,5.0,217290.0,Gaming,High End,High End
Dell,Intel Core i3-1005G1,Intel UHD Graphics,4.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.17,1.0,5.0,5.0,50778.0,Student,Midrange,Integrated
Acer,AMD Ryzen 5 4500U,AMD Radeon Graphics,8.0,LPDDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.2,1.0,6.0,5.0,59991.0,Business,Upper Midrange,Integrated
HP,Intel Core i3-1005G1,Intel UHD Graphics,4.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.47,1.0,5.0,4.2,42500.0,Business,Midrange,Integrated
HP,Intel Core i5-8265U,Intel UHD 620,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.48,1.0,5.0,5.0,90990.0,Business,Upper Midrange,Integrated
Asus,Intel Core i5-8265U,Intel UHD 620,8.0,DDR4,2133.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.3,1.0,5.0,5.0,75831.0,Business,Upper Midrange,Integrated
HP,Intel Core i5-8265U,Intel UHD 620,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.6,1.0,5.0,4.2,85000.0,Business,Upper Midrange,Integrated
Asus,Intel Core i7-9750H,NVIDIA GeForce RTX 2070,24.0,DDR4,2666.0,512.0,"2.5"" SATA",8,90.0,Li-Ion,2.1,1.0,5.0,5.0,169990.0,Gaming,High End,High End
HP,Intel Core i7-10510U,NVIDIA GeForce MX250,16.0,DDR4,2400.0,512.0,M.2/Optane,2,50.0,Li-Ion,1.2,1.0,5.0,5.0,99990.0,Business,High End,Entry Gaming
